sale_id,date,client_id,campaign_id,country,region,latitude,longitude,market_status,service,salesperson,segment,revenue,cost,profit,pipeline_stage,win_loss_status,sales_cycle_days
S-70184,2026-05-08,C-2726,CAM-466,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Lerato,SME,81311.74,41806.28,39505.46,Negotiation,Lost,69
S-19901,2026-05-08,C-9191,CAM-109,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Lerato,Enterprise,84158.54,44267.63,39890.91,Qualified,Won,61
S-84812,2026-05-08,C-5746,CAM-306,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Kabelo,NGO,57725.54,22132.2,35593.34,Negotiation,Lost,41
S-88040,2026-05-08,C-9933,CAM-588,Zambia,Lusaka,-15.3875,28.3228,Potential,Data Automation,Lerato,NGO,79311.72,30747.13,48564.59,Lead,Lost,65
S-66869,2026-05-08,C-7440,CAM-340,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Mpho,Government,37788.87,22098.81,15690.06,Closed,Pending,26
S-96788,2026-05-08,C-7415,CAM-470,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Aisha,Startup,89716.73,45843.52,43873.21,Proposal,Won,44
S-33889,2026-05-08,C-3863,CAM-264,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Thato,SME,39735.33,27475.53,12259.8,Qualified,Pending,65
S-34135,2026-05-08,C-5416,CAM-867,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Lerato,SME,98231.99,64875.98,33356.01,Proposal,Pending,4
S-41506,2026-05-08,C-3143,CAM-786,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Boitumelo,Enterprise,36755.87,13373.01,23382.86,Qualified,Lost,7
S-29651,2026-05-08,C-7864,CAM-511,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Aisha,Startup,45684.3,16992.86,28691.44,Closed,Lost,66
S-72779,2026-05-08,C-5110,CAM-878,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Aisha,Startup,47840.3,20387.24,27453.06,Negotiation,Pending,44
S-61186,2026-05-08,C-5488,CAM-614,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Lerato,Enterprise,68836.84,43362.04,25474.8,Lead,Pending,62
S-56032,2026-05-08,C-9463,CAM-435,Botswana,Francistown,-21.1702,27.5079,Growth,Forecasting Model,Boitumelo,NGO,111605.05,69033.05,42572.0,Lead,Won,35
S-81066,2026-05-08,C-9826,CAM-413,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Lerato,NGO,21096.77,11508.07,9588.7,Negotiation,Won,23
S-65311,2026-05-08,C-4478,CAM-926,Botswana,Maun,-19.9833,23.4167,Expansion,Data Automation,Thato,Government,61109.16,37037.17,24071.99,Lead,Pending,60
S-72109,2026-05-08,C-8747,CAM-941,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Lerato,SME,64241.6,39416.39,24825.21,Lead,Lost,71
S-86804,2026-05-08,C-9131,CAM-645,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Aisha,NGO,27216.71,17881.8,9334.91,Proposal,Pending,67
S-23597,2026-05-08,C-9322,CAM-249,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Thato,NGO,16916.96,11738.73,5178.23,Negotiation,Pending,38
S-12170,2026-05-08,C-3994,CAM-302,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Mpho,Startup,73413.32,35766.4,37646.92,Closed,Lost,4
S-58248,2026-05-08,C-5416,CAM-110,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Kabelo,SME,54392.62,20746.96,33645.66,Closed,Won,75
S-38134,2026-05-08,C-7553,CAM-141,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Kabelo,Government,96431.85,67187.17,29244.68,Lead,Won,58
S-66354,2026-05-08,C-9245,CAM-367,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Thato,Startup,84733.44,40352.54,44380.9,Lead,Won,65
S-38875,2026-05-08,C-6016,CAM-593,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Aisha,NGO,48241.52,20775.21,27466.31,Negotiation,Lost,41
S-96020,2026-05-08,C-9373,CAM-405,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Lerato,Government,80085.12,53800.77,26284.35,Negotiation,Won,42
S-65354,2026-05-08,C-9419,CAM-423,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Mpho,Enterprise,25555.94,10469.2,15086.74,Qualified,Won,33
S-34175,2026-05-08,C-7762,CAM-116,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Boitumelo,Government,99427.07,65938.77,33488.3,Closed,Won,64
S-76199,2026-05-08,C-1217,CAM-191,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Thato,Government,118497.9,57127.91,61369.99,Negotiation,Lost,30
S-71654,2026-05-08,C-3703,CAM-684,Kenya,Nairobi,-1.2921,36.8219,Potential,AI Chatbot,Boitumelo,Startup,98069.43,62220.73,35848.7,Qualified,Won,38
S-44684,2026-05-08,C-4723,CAM-297,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Kabelo,Government,39250.41,20356.73,18893.68,Closed,Lost,40
S-15744,2026-05-08,C-3632,CAM-759,Namibia,Windhoek,-22.5609,17.0658,Expansion,HR Analytics,Kabelo,Government,58729.42,18258.81,40470.61,Proposal,Lost,5
S-49868,2026-05-08,C-3437,CAM-277,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Aisha,Government,38726.47,19449.92,19276.55,Lead,Won,24
S-50339,2026-05-08,C-6884,CAM-632,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Mpho,Government,27632.09,14754.32,12877.77,Proposal,Pending,42
S-37939,2026-05-08,C-6837,CAM-538,Botswana,Gaborone,-24.6282,25.9231,Existing,Process Optimisation,Aisha,SME,54882.03,19210.77,35671.26,Qualified,Pending,55
S-93826,2026-05-08,C-1777,CAM-702,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Mpho,Startup,47186.96,20076.12,27110.84,Proposal,Pending,12
S-14650,2026-05-08,C-3140,CAM-293,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Kabelo,NGO,12838.94,8469.12,4369.82,Lead,Won,69
S-35745,2026-05-08,C-4597,CAM-393,Kenya,Nairobi,-1.2921,36.8219,Potential,Data Automation,Neo,Enterprise,70655.89,23591.88,47064.01,Proposal,Lost,32
S-71400,2026-05-08,C-7437,CAM-812,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Boitumelo,Government,20478.98,13094.75,7384.23,Closed,Pending,49
S-27951,2026-05-08,C-7403,CAM-267,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Boitumelo,SME,61284.61,35702.2,25582.41,Negotiation,Pending,21
S-83705,2026-05-08,C-7323,CAM-676,Botswana,Francistown,-21.1702,27.5079,Growth,Process Optimisation,Thato,Startup,110320.82,43387.39,66933.43,Closed,Won,55
S-97963,2026-05-08,C-7150,CAM-680,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Mpho,Enterprise,110960.26,35617.7,75342.56,Closed,Lost,5
S-19530,2026-05-08,C-6202,CAM-868,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Thato,NGO,27274.59,18233.66,9040.93,Closed,Lost,33
S-93520,2026-05-08,C-5391,CAM-445,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Lerato,Enterprise,82923.62,52094.25,30829.37,Closed,Pending,17
S-46685,2026-05-08,C-9654,CAM-425,Botswana,Maun,-19.9833,23.4167,Expansion,Process Optimisation,Lerato,Government,17004.37,10728.95,6275.42,Lead,Pending,75
S-43081,2026-05-08,C-9033,CAM-736,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Thato,SME,90576.41,46964.68,43611.73,Lead,Pending,32
S-29679,2026-05-08,C-9822,CAM-540,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Neo,SME,12328.96,6788.7,5540.26,Lead,Pending,34
S-89904,2026-05-08,C-4070,CAM-320,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Aisha,Government,57348.4,33012.75,24335.65,Qualified,Lost,12
S-84205,2026-05-08,C-2579,CAM-788,Botswana,Francistown,-21.1702,27.5079,Growth,BI Dashboard,Lerato,SME,115934.56,41361.95,74572.61,Closed,Pending,20
S-25835,2026-05-08,C-4284,CAM-280,Kenya,Nairobi,-1.2921,36.8219,Potential,HR Analytics,Neo,NGO,37561.67,14382.9,23178.77,Negotiation,Pending,21
S-99551,2026-05-08,C-1093,CAM-602,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Mpho,SME,100126.77,68569.09,31557.68,Proposal,Lost,47
S-82046,2026-05-08,C-4551,CAM-605,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Neo,SME,109287.13,78468.37,30818.76,Qualified,Pending,63
S-31607,2026-05-08,C-2231,CAM-390,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Aisha,NGO,52832.83,20800.88,32031.95,Negotiation,Lost,70
S-52534,2026-05-08,C-8071,CAM-597,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Kabelo,Government,56573.21,35760.0,20813.21,Qualified,Lost,10
S-86850,2026-05-08,C-3205,CAM-605,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Neo,NGO,97457.5,51646.57,45810.93,Lead,Lost,29
S-74807,2026-05-08,C-7089,CAM-305,Kenya,Nairobi,-1.2921,36.8219,Potential,Data Automation,Aisha,SME,50906.46,21653.74,29252.72,Qualified,Won,62
S-39556,2026-05-08,C-6509,CAM-794,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Thato,SME,106093.86,60713.26,45380.6,Lead,Pending,23
S-70642,2026-05-08,C-6009,CAM-720,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Boitumelo,NGO,36534.52,17167.36,19367.16,Closed,Pending,35
S-61455,2026-05-08,C-8018,CAM-926,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Boitumelo,Startup,125991.29,70387.85,55603.44,Qualified,Pending,7
S-32355,2026-05-08,C-9168,CAM-581,Namibia,Windhoek,-22.5609,17.0658,Expansion,BI Dashboard,Lerato,SME,54442.33,37574.84,16867.49,Qualified,Pending,14
S-35368,2026-05-08,C-6687,CAM-555,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Kabelo,NGO,32057.26,17935.73,14121.53,Lead,Won,37
S-89304,2026-05-08,C-2607,CAM-904,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Lerato,SME,42223.17,25662.35,16560.82,Closed,Won,11
S-92054,2026-05-08,C-6209,CAM-851,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Thato,Enterprise,85618.0,58988.91,26629.09,Closed,Lost,35
S-69067,2026-05-08,C-9200,CAM-776,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Kabelo,Enterprise,29900.5,18445.21,11455.29,Negotiation,Lost,63
S-89474,2026-05-08,C-2403,CAM-363,Kenya,Nairobi,-1.2921,36.8219,Potential,BI Dashboard,Thato,NGO,103322.61,52593.87,50728.74,Proposal,Won,72
S-58678,2026-05-08,C-3160,CAM-709,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Boitumelo,Enterprise,100196.68,34644.03,65552.65,Closed,Lost,55
S-58113,2026-05-08,C-9884,CAM-950,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Aisha,SME,121400.07,66411.64,54988.43,Closed,Pending,69
S-91592,2026-05-08,C-4129,CAM-762,Botswana,Maun,-19.9833,23.4167,Expansion,BI Dashboard,Kabelo,SME,19644.67,9601.97,10042.7,Proposal,Won,31
S-22172,2026-05-08,C-1680,CAM-317,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Boitumelo,Startup,53005.95,36748.57,16257.38,Proposal,Pending,47
S-97356,2026-05-08,C-8440,CAM-323,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Kabelo,NGO,46527.23,15672.81,30854.42,Lead,Pending,41
S-71486,2026-05-08,C-3073,CAM-913,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Aisha,SME,129835.37,88720.67,41114.7,Qualified,Pending,40
S-32496,2026-05-08,C-8102,CAM-232,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Mpho,SME,43897.36,15431.24,28466.12,Proposal,Lost,14
S-29346,2026-05-08,C-7072,CAM-325,South Africa,Cape Town,-33.9249,18.4241,Growth,Forecasting Model,Kabelo,Enterprise,34577.22,24651.16,9926.06,Qualified,Pending,33
S-83325,2026-05-08,C-4072,CAM-255,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Aisha,NGO,61484.88,25719.89,35764.99,Lead,Pending,53
S-75321,2026-05-08,C-5045,CAM-911,Zimbabwe,Harare,-17.8292,31.0522,Potential,Forecasting Model,Aisha,Enterprise,103744.96,39885.41,63859.55,Qualified,Lost,49
S-14420,2026-05-08,C-1999,CAM-120,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Lerato,Government,65219.61,20843.51,44376.1,Closed,Lost,23
S-10966,2026-05-08,C-6472,CAM-761,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Mpho,NGO,56149.69,24477.69,31672.0,Qualified,Won,69
S-91347,2026-05-08,C-7751,CAM-424,Botswana,Maun,-19.9833,23.4167,Expansion,Cybersecurity,Boitumelo,Startup,47648.85,29181.19,18467.66,Lead,Lost,8
S-31681,2026-05-08,C-3834,CAM-927,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Thato,Enterprise,123644.91,43160.84,80484.07,Negotiation,Lost,67
S-89431,2026-05-08,C-4048,CAM-458,Zambia,Lusaka,-15.3875,28.3228,Potential,Data Automation,Neo,Government,15139.97,8628.76,6511.21,Proposal,Won,57
S-89791,2026-05-08,C-3987,CAM-490,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Neo,Enterprise,104879.29,54986.3,49892.99,Proposal,Won,10
S-67255,2026-05-08,C-2402,CAM-505,Nigeria,Lagos,6.5244,3.3792,Potential,BI Dashboard,Thato,Government,98497.16,36729.39,61767.77,Closed,Lost,14
S-28903,2026-05-08,C-3976,CAM-876,Zambia,Lusaka,-15.3875,28.3228,Potential,AI Chatbot,Aisha,NGO,56994.38,37084.06,19910.32,Qualified,Pending,32
S-48409,2026-05-08,C-1760,CAM-821,Botswana,Maun,-19.9833,23.4167,Expansion,HR Analytics,Thato,Government,126238.42,60611.16,65627.26,Lead,Won,36
S-63499,2026-05-08,C-9941,CAM-990,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Kabelo,NGO,118947.17,80813.33,38133.84,Proposal,Pending,75
S-64890,2026-05-08,C-4626,CAM-716,South Africa,Cape Town,-33.9249,18.4241,Growth,Data Automation,Kabelo,SME,17790.34,8496.91,9293.43,Qualified,Won,37
S-69207,2026-05-08,C-4596,CAM-734,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Boitumelo,NGO,63312.81,37535.93,25776.88,Negotiation,Pending,59
S-31840,2026-05-08,C-3454,CAM-772,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Kabelo,Enterprise,20159.31,6537.26,13622.05,Lead,Lost,22
S-54212,2026-05-08,C-8575,CAM-116,Botswana,Gaborone,-24.6282,25.9231,Existing,Cybersecurity,Lerato,Startup,93131.82,63935.18,29196.64,Closed,Lost,6
S-74473,2026-05-08,C-5311,CAM-903,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,Government,9011.76,2732.82,6278.94,Proposal,Pending,45
S-45850,2026-05-08,C-4015,CAM-345,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Mpho,Government,61852.82,40558.69,21294.13,Qualified,Pending,15
S-68890,2026-05-08,C-8332,CAM-109,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Neo,Enterprise,62481.19,20119.75,42361.44,Proposal,Pending,71
S-24769,2026-05-08,C-1017,CAM-669,Nigeria,Lagos,6.5244,3.3792,Potential,Forecasting Model,Neo,Enterprise,93386.52,37557.1,55829.42,Lead,Pending,51
S-49257,2026-05-08,C-2498,CAM-382,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Kabelo,Government,31485.69,16971.79,14513.9,Proposal,Lost,18
S-93413,2026-05-08,C-2208,CAM-923,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Mpho,Startup,12855.08,5714.82,7140.26,Closed,Lost,33
S-39491,2026-05-08,C-1769,CAM-789,Kenya,Nairobi,-1.2921,36.8219,Potential,AI Chatbot,Kabelo,Government,83541.97,48093.53,35448.44,Lead,Lost,65
S-53720,2026-05-08,C-6033,CAM-583,South Africa,Johannesburg,-26.2041,28.0473,Existing,BI Dashboard,Kabelo,SME,13129.36,3982.41,9146.95,Proposal,Lost,35
S-97197,2026-05-08,C-4496,CAM-230,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Neo,NGO,21837.82,10363.13,11474.69,Negotiation,Pending,48
S-55235,2026-05-08,C-2451,CAM-849,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Neo,Government,61754.24,33424.62,28329.62,Qualified,Won,9
S-36558,2026-05-08,C-9635,CAM-345,Namibia,Windhoek,-22.5609,17.0658,Expansion,AI Chatbot,Boitumelo,Startup,87591.07,41574.73,46016.34,Negotiation,Won,66
S-37563,2026-05-08,C-4114,CAM-308,South Africa,Johannesburg,-26.2041,28.0473,Existing,HR Analytics,Aisha,NGO,83460.17,31341.21,52118.96,Qualified,Lost,61
S-19548,2026-05-08,C-8843,CAM-113,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Lerato,Startup,125209.87,72626.77,52583.1,Lead,Pending,48
S-87871,2026-05-08,C-4751,CAM-324,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Aisha,Startup,90100.61,38041.11,52059.5,Negotiation,Won,18
S-62868,2026-05-08,C-8282,CAM-268,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Aisha,SME,75679.95,44533.44,31146.51,Lead,Won,68
S-82980,2026-05-08,C-5841,CAM-864,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Boitumelo,SME,90020.09,57583.11,32436.98,Lead,Lost,15
S-12585,2026-05-08,C-1150,CAM-127,Kenya,Nairobi,-1.2921,36.8219,Potential,Forecasting Model,Kabelo,NGO,115560.26,74846.02,40714.24,Proposal,Pending,48
S-82430,2026-05-08,C-9114,CAM-200,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Thato,Enterprise,79474.21,37608.98,41865.23,Proposal,Pending,3
S-94593,2026-05-08,C-9752,CAM-255,South Africa,Johannesburg,-26.2041,28.0473,Existing,AI Chatbot,Lerato,Startup,117296.69,57950.13,59346.56,Closed,Lost,17
S-29022,2026-05-08,C-4416,CAM-992,South Africa,Cape Town,-33.9249,18.4241,Growth,Process Optimisation,Aisha,Enterprise,64924.88,36805.99,28118.89,Proposal,Won,16
S-40310,2026-05-08,C-9920,CAM-425,Zimbabwe,Harare,-17.8292,31.0522,Potential,Cybersecurity,Thato,Government,68132.08,45899.83,22232.25,Closed,Lost,37
S-85699,2026-05-08,C-5022,CAM-907,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Neo,Government,31190.42,20249.13,10941.29,Closed,Won,13
S-80536,2026-05-08,C-4566,CAM-207,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Aisha,Enterprise,35792.26,18744.83,17047.43,Negotiation,Lost,8
S-80217,2026-05-08,C-4854,CAM-804,Botswana,Gaborone,-24.6282,25.9231,Existing,Data Automation,Kabelo,Government,51468.97,17865.55,33603.42,Lead,Won,70
S-88591,2026-05-08,C-5090,CAM-598,South Africa,Cape Town,-33.9249,18.4241,Growth,HR Analytics,Kabelo,NGO,13229.82,8039.37,5190.45,Lead,Lost,23
S-34734,2026-05-08,C-9502,CAM-666,South Africa,Cape Town,-33.9249,18.4241,Growth,Cybersecurity,Neo,NGO,11302.31,7599.88,3702.43,Lead,Pending,43
S-35770,2026-05-08,C-7188,CAM-605,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Boitumelo,Government,57014.5,35490.68,21523.82,Qualified,Lost,21
S-29426,2026-05-08,C-8386,CAM-156,Botswana,Francistown,-21.1702,27.5079,Growth,HR Analytics,Boitumelo,SME,126088.28,73115.45,52972.83,Qualified,Pending,60
S-49938,2026-05-08,C-1664,CAM-427,Zambia,Lusaka,-15.3875,28.3228,Potential,HR Analytics,Lerato,Government,50890.0,15582.99,35307.01,Lead,Lost,42
S-89776,2026-05-08,C-7068,CAM-889,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Mpho,SME,107040.54,71151.65,35888.89,Proposal,Pending,38
S-48196,2026-05-08,C-8408,CAM-655,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Boitumelo,Enterprise,46204.83,16962.5,29242.33,Qualified,Won,58
S-39488,2026-05-08,C-6173,CAM-321,Nigeria,Lagos,6.5244,3.3792,Potential,HR Analytics,Thato,Startup,28846.17,13817.74,15028.43,Proposal,Won,27
S-85054,2026-05-08,C-8427,CAM-474,Botswana,Maun,-19.9833,23.4167,Expansion,AI Chatbot,Aisha,Government,43325.37,17828.45,25496.92,Qualified,Won,69
S-77367,2026-05-08,C-6937,CAM-993,Namibia,Windhoek,-22.5609,17.0658,Expansion,Cybersecurity,Mpho,Enterprise,100093.87,67576.97,32516.9,Qualified,Won,58
S-11336,2026-05-08,C-4680,CAM-134,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Neo,SME,86791.65,27406.06,59385.59,Lead,Won,4
S-16927,2026-05-08,C-2191,CAM-729,South Africa,Johannesburg,-26.2041,28.0473,Existing,Process Optimisation,Mpho,SME,43992.98,29129.76,14863.22,Closed,Pending,18
S-29178,2026-05-08,C-2711,CAM-150,Zimbabwe,Harare,-17.8292,31.0522,Potential,Process Optimisation,Boitumelo,SME,105832.19,72930.56,32901.63,Closed,Pending,42
S-96928,2026-05-08,C-7407,CAM-786,Botswana,Gaborone,-24.6282,25.9231,Existing,AI Chatbot,Neo,Enterprise,37838.67,12633.54,25205.13,Closed,Won,69
S-83417,2026-05-08,C-7661,CAM-281,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Boitumelo,NGO,111340.19,42230.13,69110.06,Negotiation,Pending,30
S-35452,2026-05-08,C-5682,CAM-322,Nigeria,Lagos,6.5244,3.3792,Potential,Process Optimisation,Boitumelo,SME,108605.57,43376.91,65228.66,Proposal,Pending,65
S-36110,2026-05-08,C-6506,CAM-613,South Africa,Johannesburg,-26.2041,28.0473,Existing,Forecasting Model,Aisha,Enterprise,100146.83,41578.35,58568.48,Qualified,Pending,44
S-34933,2026-05-08,C-6244,CAM-285,Botswana,Francistown,-21.1702,27.5079,Growth,AI Chatbot,Mpho,Startup,106295.23,40076.32,66218.91,Closed,Pending,45
S-69838,2026-05-08,C-2190,CAM-447,South Africa,Johannesburg,-26.2041,28.0473,Existing,Data Automation,Mpho,Enterprise,61273.16,34976.5,26296.66,Closed,Lost,25
S-81162,2026-05-08,C-4532,CAM-305,Kenya,Nairobi,-1.2921,36.8219,Potential,Process Optimisation,Kabelo,Government,48353.2,23671.29,24681.91,Qualified,Pending,51
S-60899,2026-05-08,C-2792,CAM-865,Zambia,Lusaka,-15.3875,28.3228,Potential,Forecasting Model,Boitumelo,NGO,22342.38,9339.8,13002.58,Lead,Pending,52
S-22235,2026-05-08,C-7373,CAM-813,Zimbabwe,Harare,-17.8292,31.0522,Potential,BI Dashboard,Boitumelo,Startup,98690.98,37508.97,61182.01,Proposal,Pending,38
S-57638,2026-05-08,C-7227,CAM-714,Nigeria,Lagos,6.5244,3.3792,Potential,Cybersecurity,Boitumelo,SME,114442.47,52482.72,61959.75,Closed,Pending,21
S-94195,2026-05-08,C-1470,CAM-855,Zambia,Lusaka,-15.3875,28.3228,Potential,BI Dashboard,Kabelo,SME,117974.51,59996.42,57978.09,Qualified,Lost,69
S-64858,2026-05-08,C-7298,CAM-243,Zimbabwe,Harare,-17.8292,31.0522,Potential,AI Chatbot,Aisha,Government,109459.03,41191.71,68267.32,Closed,Lost,41
S-44270,2026-05-08,C-9682,CAM-347,Namibia,Windhoek,-22.5609,17.0658,Expansion,Forecasting Model,Lerato,SME,59104.77,20479.22,38625.55,Proposal,Won,13
S-29550,2026-05-08,C-8964,CAM-163,Nigeria,Lagos,6.5244,3.3792,Potential,Data Automation,Kabelo,Startup,128903.34,79032.87,49870.47,Proposal,Lost,74
S-91873,2026-05-08,C-6398,CAM-818,Botswana,Gaborone,-24.6282,25.9231,Existing,HR Analytics,Neo,NGO,24731.71,9984.9,14746.81,Qualified,Lost,41
S-47556,2026-05-08,C-6402,CAM-441,Zimbabwe,Harare,-17.8292,31.0522,Potential,Data Automation,Lerato,Startup,20873.1,8560.21,12312.89,Closed,Lost,65
S-12313,2026-05-08,C-3879,CAM-605,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Aisha,NGO,30933.41,13189.67,17743.74,Qualified,Lost,20
S-27797,2026-05-08,C-7827,CAM-765,Botswana,Francistown,-21.1702,27.5079,Growth,Data Automation,Mpho,NGO,72143.35,39507.21,32636.14,Closed,Won,10
S-34771,2026-05-08,C-9651,CAM-420,South Africa,Cape Town,-33.9249,18.4241,Growth,AI Chatbot,Lerato,Government,102683.6,57148.67,45534.93,Proposal,Lost,60
S-73528,2026-05-08,C-8640,CAM-342,Zimbabwe,Harare,-17.8292,31.0522,Potential,HR Analytics,Neo,SME,52071.73,35959.78,16111.95,Proposal,Won,57
S-50330,2026-05-08,C-4581,CAM-768,Botswana,Francistown,-21.1702,27.5079,Growth,Cybersecurity,Mpho,Government,92121.82,41516.77,50605.05,Qualified,Lost,10
S-83626,2026-05-08,C-2486,CAM-910,Namibia,Windhoek,-22.5609,17.0658,Expansion,Process Optimisation,Thato,SME,11572.73,5615.74,5956.99,Qualified,Lost,11
S-45503,2026-05-08,C-9606,CAM-875,Botswana,Gaborone,-24.6282,25.9231,Existing,BI Dashboard,Boitumelo,SME,118712.85,77432.69,41280.16,Negotiation,Won,35
S-92090,2026-05-08,C-4948,CAM-330,Zambia,Lusaka,-15.3875,28.3228,Potential,Cybersecurity,Aisha,Startup,41561.74,22200.17,19361.57,Qualified,Lost,46
