campaign_id,date,country,region,latitude,longitude,service,campaign,channel,segment,impressions,clicks,leads,conversions,campaign_cost,revenue_generated
CAM-445,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Lead Generation,Google Ads,Enterprise,8197,836,272,35,14771.94,273788.58
CAM-221,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Market Expansion,Email,NGO,16980,446,85,15,32195.42,55579.16
CAM-331,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,AI Awareness,Email,SME,2028,117,41,24,7508.28,210669.12
CAM-275,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,AI Awareness,Email,Startup,38692,679,191,84,33818.8,640634.47
CAM-885,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Digital Efficiency,Facebook,SME,43027,1451,229,140,10525.5,1160086.78
CAM-425,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Market Expansion,Facebook,Government,48598,2076,628,94,16586.16,734728.71
CAM-331,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,AI Awareness,Referral,Government,20551,644,153,70,25139.86,685571.19
CAM-396,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Market Expansion,LinkedIn,NGO,36460,1141,278,66,25898.26,562621.78
CAM-210,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,Lead Generation,Email,Government,49668,3392,395,174,38128.96,1011628.75
CAM-956,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Digital Efficiency,Email,Enterprise,32408,2920,693,120,5781.53,719007.51
CAM-200,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Market Expansion,Referral,Startup,12896,205,31,16,3260.28,171668.49
CAM-736,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Forecasting Model,Lead Generation,Email,SME,28816,3402,1013,419,13534.25,2997597.5
CAM-393,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,Email,SME,48258,1119,367,166,34042.43,370087.2
CAM-175,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,AI Awareness,Organic,Enterprise,78994,2998,669,128,23247.47,990662.16
CAM-455,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,AI Awareness,Organic,SME,51552,1812,486,102,20447.73,426500.24
CAM-744,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Market Expansion,LinkedIn,Government,1973,216,64,7,27480.15,86162.65
CAM-540,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Digital Efficiency,LinkedIn,SME,36270,3191,804,128,20357.81,519416.14
CAM-820,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Digital Efficiency,Organic,Enterprise,10862,994,116,69,22919.34,204830.38
CAM-316,2026-05-08,Nigeria,Lagos,6.5244,3.3792,AI Chatbot,Market Expansion,Facebook,Enterprise,56303,3984,1367,322,36826.24,835237.42
CAM-320,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,LinkedIn,Government,30952,1731,252,62,30021.42,545772.76
CAM-788,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,Digital Efficiency,Email,SME,53744,1339,170,70,10409.76,358997.25
CAM-347,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Growth Intelligence,Referral,Government,78125,7309,1741,771,23839.5,9105356.99
CAM-204,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Growth Intelligence,Referral,Government,72233,5341,1783,287,6278.19,1813730.97
CAM-404,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Market Expansion,Referral,Startup,22807,439,47,16,2060.79,31340.22
CAM-787,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,AI Awareness,Email,Enterprise,3227,140,32,12,25269.02,153544.7
CAM-280,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,HR Analytics,Lead Generation,Email,NGO,10648,510,170,22,26027.71,114660.38
CAM-376,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Market Expansion,Email,Government,79031,8991,3169,417,9810.2,4816390.43
CAM-330,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,AI Chatbot,Growth Intelligence,Google Ads,Government,44294,5108,1348,731,5298.3,3704494.42
CAM-602,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Digital Efficiency,LinkedIn,SME,25543,996,234,30,10440.78,141868.56
CAM-605,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Growth Intelligence,Organic,SME,66566,5036,1131,215,36881.38,724093.94
CAM-390,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Digital Efficiency,Google Ads,NGO,63217,6755,2101,973,28664.69,4918900.96
CAM-597,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,Growth Intelligence,LinkedIn,Government,36920,786,75,20,15890.58,133691.92
CAM-897,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Growth Intelligence,Google Ads,SME,19660,765,206,40,16666.99,302844.63
CAM-247,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Lead Generation,Organic,SME,66330,6365,1139,232,29021.58,2662787.57
CAM-557,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Market Expansion,Facebook,Enterprise,4814,472,59,24,5823.1,280870.49
CAM-953,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Lead Generation,Organic,SME,68276,2849,279,171,4514.85,415074.16
CAM-605,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,AI Awareness,LinkedIn,NGO,50143,3739,625,301,11600.8,3652564.43
CAM-283,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Digital Efficiency,Google Ads,Startup,17226,1547,515,278,9530.55,2950802.03
CAM-768,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Digital Efficiency,Facebook,Startup,82825,4220,855,501,39378.48,4816532.03
CAM-867,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Digital Efficiency,Organic,Startup,77254,2408,718,199,25595.3,1833112.45
CAM-670,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,AI Awareness,Google Ads,SME,83264,6518,1496,465,14996.02,5087191.31
CAM-305,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,AI Awareness,Organic,SME,35980,4110,924,506,31460.58,1038060.71
CAM-293,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Digital Efficiency,Email,Startup,1761,118,41,8,32793.42,73777.61
CAM-794,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,AI Awareness,Email,SME,12732,721,132,45,25201.36,498982.24
CAM-967,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Cybersecurity,Market Expansion,Google Ads,Government,68171,6970,559,303,21300.65,3806561.58
CAM-720,2026-05-08,Botswana,Francistown,-21.1702,27.5079,HR Analytics,AI Awareness,Email,NGO,73491,2897,761,104,34384.66,1174056.89
CAM-724,2026-05-08,Botswana,Maun,-19.9833,23.4167,Process Optimisation,Market Expansion,Referral,Startup,38604,3027,298,90,39828.37,497154.38
CAM-917,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,BI Dashboard,Growth Intelligence,Facebook,Government,3851,419,45,9,26911.63,18979.67
CAM-374,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,BI Dashboard,AI Awareness,Facebook,Government,53790,2870,411,91,27029.55,700501.54
CAM-508,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,Market Expansion,Email,NGO,57535,5959,1388,181,39066.64,2319706.26
CAM-639,2026-05-08,Botswana,Maun,-19.9833,23.4167,Forecasting Model,Digital Efficiency,Organic,Enterprise,8630,231,40,23,6578.44,253165.84
CAM-874,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Data Automation,Digital Efficiency,Organic,SME,20277,1757,408,86,7324.27,811645.48
CAM-204,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Process Optimisation,Digital Efficiency,Facebook,Government,33821,2280,790,252,28236.11,2415450.79
CAM-635,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Lead Generation,Email,Startup,28564,3416,333,83,26672.27,1067353.13
CAM-888,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,Market Expansion,Email,SME,49961,5097,830,91,39187.39,1023451.57
CAM-710,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,AI Chatbot,Market Expansion,Referral,Enterprise,36069,1140,112,40,38382.49,443222.45
CAM-825,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,Lead Generation,Google Ads,Enterprise,45105,4969,1333,599,35089.9,3175895.18
CAM-926,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Data Automation,Lead Generation,LinkedIn,Startup,59642,4871,854,376,16233.23,3634741.54
CAM-223,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,AI Awareness,Facebook,SME,53098,3761,765,239,21645.32,1360375.21
CAM-581,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Growth Intelligence,Organic,SME,26749,2491,725,204,32415.23,2351024.42
CAM-321,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,AI Awareness,Google Ads,Government,58870,4281,368,110,39160.74,456461.22
CAM-303,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,Lead Generation,Facebook,SME,15178,1060,213,33,33063.77,285246.83
CAM-865,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,Lead Generation,Facebook,Government,73962,7024,1093,523,34657.82,4237652.4
CAM-621,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Digital Efficiency,Google Ads,Startup,66587,5734,1165,280,6954.78,2775326.21
CAM-555,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Cybersecurity,AI Awareness,Google Ads,NGO,60713,3257,435,78,8669.63,660958.81
CAM-574,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,Growth Intelligence,Referral,NGO,77279,6622,791,327,8209.64,3533611.48
CAM-904,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,AI Awareness,Facebook,SME,38433,3174,1067,324,38277.4,1979447.51
CAM-847,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Growth Intelligence,Facebook,NGO,65345,4981,602,163,38044.9,681228.92
CAM-439,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Lead Generation,LinkedIn,Government,54530,4228,428,217,19382.48,1625962.14
CAM-829,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,Email,Government,11085,669,209,84,2900.91,692745.94
CAM-851,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Lead Generation,Email,Enterprise,14730,785,168,52,4024.45,537530.91
CAM-776,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Digital Efficiency,Referral,Enterprise,75039,1533,342,144,20795.83,1157467.79
CAM-430,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Process Optimisation,Growth Intelligence,Email,NGO,42189,2723,287,49,36012.85,309103.56
CAM-981,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,AI Awareness,Facebook,Enterprise,35800,3552,750,183,28087.16,986316.18
CAM-975,2026-05-08,Botswana,Maun,-19.9833,23.4167,Data Automation,AI Awareness,Referral,NGO,57293,5314,1568,511,22517.88,3810943.85
CAM-937,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,HR Analytics,Lead Generation,Organic,NGO,34900,3584,312,175,31263.39,1847468.85
CAM-329,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,AI Awareness,Organic,Startup,41709,4227,558,303,24153.2,3897783.69
CAM-955,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Digital Efficiency,Google Ads,NGO,7597,623,86,47,25216.81,244202.8
CAM-429,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Growth Intelligence,LinkedIn,Government,7953,244,79,32,5567.68,80584.36
CAM-872,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,AI Awareness,Google Ads,Enterprise,50464,4405,1044,598,31813.06,4314901.28
CAM-249,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,Digital Efficiency,Google Ads,Enterprise,82375,8037,2491,892,16321.0,2406704.13
CAM-801,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,AI Chatbot,Digital Efficiency,LinkedIn,SME,58669,6417,1110,649,38665.2,7519720.49
CAM-672,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Process Optimisation,AI Awareness,Referral,Enterprise,46072,3898,645,366,4351.82,3646910.28
CAM-756,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,LinkedIn,Startup,56418,4258,593,119,22183.43,1545570.95
CAM-363,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,Market Expansion,Google Ads,NGO,17003,1500,394,74,5413.17,525123.53
CAM-599,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Market Expansion,Organic,SME,33737,3995,895,332,8811.37,3952658.72
CAM-970,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Forecasting Model,Lead Generation,Google Ads,Enterprise,59585,1983,502,158,19922.17,865848.51
CAM-709,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,Digital Efficiency,Organic,Enterprise,43625,1079,344,154,35747.68,1494026.74
CAM-950,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Process Optimisation,Growth Intelligence,Google Ads,SME,22259,2419,724,322,25423.67,3968224.89
CAM-428,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Data Automation,Digital Efficiency,LinkedIn,Government,77010,4048,904,467,11127.03,4874416.82
CAM-356,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,Growth Intelligence,Email,SME,25984,1841,647,288,23459.16,843979.7
CAM-366,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,HR Analytics,Growth Intelligence,Google Ads,NGO,25894,2073,287,133,9428.89,836942.03
CAM-392,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Growth Intelligence,Organic,NGO,60341,2481,767,327,26990.9,2411837.6
CAM-488,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Data Automation,Lead Generation,Referral,SME,67634,5312,856,203,32448.57,758740.56
CAM-762,2026-05-08,Botswana,Maun,-19.9833,23.4167,BI Dashboard,Growth Intelligence,Referral,SME,17728,301,72,29,25531.36,168738.34
CAM-317,2026-05-08,Botswana,Francistown,-21.1702,27.5079,AI Chatbot,Market Expansion,Facebook,Startup,64139,6033,2110,1255,28121.16,10863716.47
CAM-179,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Growth Intelligence,Google Ads,SME,5157,117,37,6,32307.08,72020.6
CAM-541,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Cybersecurity,Digital Efficiency,Facebook,Startup,39746,747,156,54,6662.63,550707.44
CAM-150,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Digital Efficiency,LinkedIn,NGO,51402,3980,1232,276,28792.6,1739000.45
CAM-323,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,AI Awareness,Referral,NGO,12594,808,170,77,14518.98,196543.43
CAM-806,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,BI Dashboard,Growth Intelligence,Email,Government,46950,1024,141,78,17788.3,448080.86
CAM-923,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,AI Chatbot,AI Awareness,LinkedIn,NGO,3103,120,34,19,11547.91,141561.11
CAM-706,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Market Expansion,Organic,SME,15644,1348,208,123,26545.23,668206.57
CAM-913,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Digital Efficiency,Referral,SME,18700,1699,211,100,3549.01,391071.6
CAM-318,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Process Optimisation,Market Expansion,LinkedIn,Enterprise,78490,4752,421,48,3381.63,161642.07
CAM-555,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Forecasting Model,Digital Efficiency,Facebook,SME,31944,2391,805,426,35112.91,779962.72
CAM-600,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,AI Awareness,LinkedIn,NGO,57330,6488,2095,1103,24549.5,11067835.04
CAM-564,2026-05-08,Botswana,Francistown,-21.1702,27.5079,BI Dashboard,AI Awareness,Google Ads,Enterprise,67147,1048,152,16,20696.69,69323.53
CAM-484,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Market Expansion,Referral,Startup,75267,2408,639,301,25352.89,3774879.15
CAM-232,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Market Expansion,Organic,SME,14904,934,280,110,2385.2,1392236.85
CAM-325,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Forecasting Model,Market Expansion,Organic,Enterprise,62330,5409,814,408,10010.46,2600091.34
CAM-988,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Growth Intelligence,Facebook,Enterprise,82741,4360,1198,504,18039.28,4757575.94
CAM-344,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Data Automation,AI Awareness,Referral,Government,43376,4750,1064,485,9305.39,2936896.45
CAM-690,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,HR Analytics,AI Awareness,Facebook,Enterprise,62745,5503,1422,203,23621.28,2572655.18
CAM-423,2026-05-08,Botswana,Francistown,-21.1702,27.5079,Forecasting Model,Lead Generation,Email,Enterprise,26766,1821,250,83,5206.59,445125.2
CAM-905,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Cybersecurity,Market Expansion,LinkedIn,Enterprise,57691,4689,1371,736,12183.95,3530684.1
CAM-604,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Forecasting Model,Growth Intelligence,Email,Government,32706,2954,1036,471,20018.53,3205660.04
CAM-255,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Process Optimisation,Lead Generation,Email,NGO,61811,5894,601,150,27194.08,1234790.78
CAM-911,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Market Expansion,Referral,Enterprise,35611,1207,201,122,7624.73,731673.8
CAM-733,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Growth Intelligence,Email,Enterprise,63483,4048,331,177,26576.07,386992.32
CAM-326,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Digital Efficiency,Organic,NGO,18699,2115,624,92,15369.67,500588.26
CAM-829,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,Growth Intelligence,Facebook,Government,43603,1243,133,71,26027.89,590789.48
CAM-120,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Digital Efficiency,Organic,Government,23095,940,168,87,20441.58,304893.35
CAM-761,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,HR Analytics,AI Awareness,Email,NGO,73488,7577,936,256,34353.22,1550802.56
CAM-836,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,BI Dashboard,Lead Generation,LinkedIn,SME,26992,1319,474,125,38504.41,387212.22
CAM-990,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,AI Chatbot,Market Expansion,Facebook,Government,48191,1976,627,267,17453.0,1878771.13
CAM-424,2026-05-08,Botswana,Maun,-19.9833,23.4167,Cybersecurity,Market Expansion,Organic,Startup,36256,4077,616,118,14397.98,1144304.16
CAM-384,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,BI Dashboard,AI Awareness,Google Ads,NGO,43316,4531,452,174,10741.93,473220.77
CAM-984,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Digital Efficiency,Google Ads,Government,15667,782,189,93,5478.33,982512.99
CAM-289,2026-05-08,Kenya,Nairobi,-1.2921,36.8219,Process Optimisation,Growth Intelligence,LinkedIn,Enterprise,74947,4818,1143,301,34991.12,3106036.55
CAM-927,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Cybersecurity,Digital Efficiency,LinkedIn,Enterprise,75480,8079,2049,862,29124.68,6232670.27
CAM-290,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,Data Automation,Market Expansion,Referral,Enterprise,75807,9018,1347,712,21383.54,3743029.05
CAM-265,2026-05-08,South Africa,Johannesburg,-26.2041,28.0473,Cybersecurity,AI Awareness,Google Ads,NGO,15149,1428,118,64,36773.59,635131.22
CAM-133,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,AI Chatbot,AI Awareness,Google Ads,NGO,73807,8074,1482,223,9289.19,2016497.34
CAM-458,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,Growth Intelligence,Facebook,Government,41058,2834,711,377,17103.53,2164552.04
CAM-490,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,HR Analytics,Digital Efficiency,Organic,Enterprise,56940,1390,410,221,23908.09,1820990.44
CAM-505,2026-05-08,Nigeria,Lagos,6.5244,3.3792,BI Dashboard,AI Awareness,Organic,Government,39615,3055,671,398,13740.53,3814222.29
CAM-372,2026-05-08,Zimbabwe,Harare,-17.8292,31.0522,Forecasting Model,Market Expansion,Referral,Startup,4936,417,70,38,11172.77,421059.1
CAM-675,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Forecasting Model,Lead Generation,Google Ads,Government,68636,3668,549,269,36903.55,721089.74
CAM-572,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,AI Awareness,LinkedIn,Government,21370,680,85,11,3708.41,31983.91
CAM-876,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,AI Chatbot,AI Awareness,Facebook,NGO,22221,1862,268,51,28507.25,280732.75
CAM-571,2026-05-08,Namibia,Windhoek,-22.5609,17.0658,BI Dashboard,Growth Intelligence,Facebook,NGO,23071,1312,453,175,14045.95,1653552.03
CAM-432,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,AI Awareness,Referral,Startup,21396,1719,530,285,19182.19,1727911.55
CAM-821,2026-05-08,Botswana,Maun,-19.9833,23.4167,HR Analytics,Market Expansion,LinkedIn,Government,27737,2559,232,95,22967.44,809953.68
CAM-990,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Cybersecurity,Digital Efficiency,Referral,NGO,57001,1594,369,193,6739.46,1135139.11
CAM-741,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,BI Dashboard,Lead Generation,LinkedIn,Startup,10700,167,50,28,2281.58,115929.24
CAM-689,2026-05-08,Nigeria,Lagos,6.5244,3.3792,Process Optimisation,Lead Generation,Google Ads,Enterprise,60079,6527,2147,422,7623.88,4591151.14
CAM-230,2026-05-08,Zambia,Lusaka,-15.3875,28.3228,Data Automation,AI Awareness,Google Ads,SME,69901,1975,216,23,22598.94,81977.04
CAM-777,2026-05-08,Botswana,Gaborone,-24.6282,25.9231,Forecasting Model,AI Awareness,Email,SME,79322,1753,409,214,20717.95,1325743.28
CAM-716,2026-05-08,South Africa,Cape Town,-33.9249,18.4241,Data Automation,Digital Efficiency,Referral,SME,17820,392,118,61,12225.76,310926.04
