client_id,date,country,region,latitude,longitude,segment,industry,service_interest,lead_source,conversion_status,repeat_customer,lifetime_value
C-5189,2026-03-13,Namibia,Windhoek,-22.5609,17.0658,SME,Agriculture,AI Chatbot,Google Ads,Converted,Yes,180417.03
C-9521,2026-04-18,Kenya,Nairobi,-1.2921,36.8219,Startup,Mining,Forecasting Model,Google Ads,Not Converted,Yes,15519.85
C-3694,2026-04-28,Nigeria,Lagos,6.5244,3.3792,Enterprise,Mining,Forecasting Model,Organic,Converted,Yes,241834.9
C-6760,2025-12-19,Botswana,Gaborone,-24.6282,25.9231,SME,Mining,AI Chatbot,LinkedIn,Not Converted,No,13457.87
C-1927,2026-04-22,Zambia,Lusaka,-15.3875,28.3228,Government,Education,AI Chatbot,Referral,Lead,Yes,10212.0
C-1468,2025-12-04,Botswana,Francistown,-21.1702,27.5079,Startup,Mining,AI Chatbot,Facebook,Converted,No,46142.97
C-9994,2026-04-24,South Africa,Johannesburg,-26.2041,28.0473,NGO,Education,Process Optimisation,Organic,Lead,Yes,11611.01
C-5721,2025-11-25,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Technology,HR Analytics,Referral,Lead,No,13962.26
C-2348,2026-02-20,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Technology,AI Chatbot,LinkedIn,Converted,No,233034.08
C-1198,2025-11-08,Kenya,Nairobi,-1.2921,36.8219,Startup,Retail,Data Automation,Facebook,Not Converted,No,11111.54
C-6939,2026-04-24,Kenya,Nairobi,-1.2921,36.8219,Startup,Agriculture,HR Analytics,Organic,Lead,Yes,17367.85
C-6779,2026-01-09,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Retail,Forecasting Model,LinkedIn,Converted,Yes,190197.36
C-6880,2026-03-23,South Africa,Johannesburg,-26.2041,28.0473,SME,Retail,Forecasting Model,Google Ads,Lead,Yes,13613.36
C-7065,2026-03-12,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Finance,Process Optimisation,LinkedIn,Converted,Yes,134222.07
C-3031,2026-04-25,South Africa,Johannesburg,-26.2041,28.0473,Startup,Agriculture,AI Chatbot,Email,Not Converted,No,13954.58
C-8785,2025-12-11,Nigeria,Lagos,6.5244,3.3792,Startup,Education,Data Automation,Facebook,Lead,Yes,8899.67
C-1875,2026-01-22,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Agriculture,Process Optimisation,Google Ads,Converted,No,172457.46
C-8181,2026-01-12,Botswana,Gaborone,-24.6282,25.9231,SME,Insurance,HR Analytics,Google Ads,Converted,Yes,228115.03
C-3499,2026-02-26,Botswana,Francistown,-21.1702,27.5079,Startup,Technology,AI Chatbot,Referral,Lead,No,6995.29
C-5665,2026-01-17,Nigeria,Lagos,6.5244,3.3792,Startup,Retail,Process Optimisation,Facebook,Lead,Yes,8930.28
C-6541,2026-05-03,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Agriculture,Cybersecurity,LinkedIn,Lead,Yes,13233.83
C-5158,2026-04-15,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Insurance,HR Analytics,Email,Lead,Yes,14033.25
C-8967,2026-03-26,South Africa,Cape Town,-33.9249,18.4241,NGO,Retail,AI Chatbot,Email,Converted,No,42899.83
C-9629,2026-04-22,Nigeria,Lagos,6.5244,3.3792,Government,Education,HR Analytics,Facebook,Converted,No,80277.48
C-2370,2025-12-05,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,AI Chatbot,Google Ads,Converted,Yes,86352.76
C-4322,2025-12-03,South Africa,Cape Town,-33.9249,18.4241,NGO,Insurance,HR Analytics,Referral,Converted,No,164623.95
C-8988,2026-03-08,Namibia,Windhoek,-22.5609,17.0658,NGO,Insurance,Cybersecurity,Facebook,Converted,No,134452.5
C-2511,2026-04-14,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Mining,Data Automation,Organic,Lead,No,3588.68
C-2541,2026-04-28,South Africa,Johannesburg,-26.2041,28.0473,Startup,Retail,Cybersecurity,LinkedIn,Converted,Yes,100712.28
C-5467,2026-04-14,South Africa,Cape Town,-33.9249,18.4241,NGO,Finance,Cybersecurity,Facebook,Converted,Yes,208501.03
C-5059,2026-02-07,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Finance,Data Automation,Referral,Not Converted,No,835.5
C-2885,2026-03-10,Botswana,Gaborone,-24.6282,25.9231,Startup,Retail,Cybersecurity,Referral,Converted,No,173080.42
C-7884,2026-04-21,South Africa,Cape Town,-33.9249,18.4241,SME,Mining,AI Chatbot,Referral,Lead,Yes,5423.04
C-4110,2026-02-23,Nigeria,Lagos,6.5244,3.3792,Enterprise,Finance,Cybersecurity,Email,Converted,No,140554.95
C-3085,2026-02-18,Nigeria,Lagos,6.5244,3.3792,Startup,Education,Cybersecurity,Google Ads,Lead,Yes,15610.26
C-3621,2026-01-04,Kenya,Nairobi,-1.2921,36.8219,NGO,Agriculture,HR Analytics,Referral,Lead,No,4119.95
C-8395,2026-04-03,Nigeria,Lagos,6.5244,3.3792,Enterprise,Finance,Cybersecurity,Email,Converted,Yes,184516.75
C-1701,2026-01-12,South Africa,Johannesburg,-26.2041,28.0473,Startup,Education,AI Chatbot,Google Ads,Converted,Yes,152583.17
C-4641,2026-01-19,Zimbabwe,Harare,-17.8292,31.0522,Government,Agriculture,BI Dashboard,Facebook,Not Converted,No,17551.3
C-4349,2025-11-12,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Insurance,Data Automation,Google Ads,Not Converted,Yes,4849.56
C-2010,2026-04-27,Botswana,Maun,-19.9833,23.4167,Startup,Technology,BI Dashboard,Organic,Not Converted,Yes,1294.86
C-3459,2026-05-01,Nigeria,Lagos,6.5244,3.3792,Government,Education,BI Dashboard,LinkedIn,Lead,No,16415.22
C-1698,2026-04-17,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,Process Optimisation,Google Ads,Converted,No,151910.9
C-3048,2025-12-09,Zambia,Lusaka,-15.3875,28.3228,Startup,Education,Process Optimisation,Google Ads,Not Converted,Yes,12931.41
C-5350,2025-11-19,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,BI Dashboard,Facebook,Lead,No,9331.62
C-9194,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,NGO,Technology,Forecasting Model,LinkedIn,Converted,Yes,33125.56
C-1216,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Agriculture,Cybersecurity,Referral,Not Converted,No,12757.51
C-8994,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,NGO,Education,Cybersecurity,LinkedIn,Converted,Yes,108732.29
C-1640,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Education,HR Analytics,Organic,Lead,No,2031.99
C-6423,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,SME,Education,AI Chatbot,Google Ads,Converted,No,15218.07
C-2151,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,SME,Education,Data Automation,Email,Lead,Yes,15248.28
C-1482,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,SME,Mining,Process Optimisation,LinkedIn,Not Converted,No,14413.34
C-7977,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Government,Education,AI Chatbot,Referral,Lead,Yes,7285.01
C-2970,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Agriculture,HR Analytics,Organic,Lead,No,17909.25
C-8681,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Enterprise,Technology,BI Dashboard,Facebook,Lead,Yes,9620.85
C-6810,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,Government,Mining,Forecasting Model,Email,Lead,No,14449.2
C-3934,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Finance,Process Optimisation,Organic,Converted,No,50432.16
C-4440,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Startup,Technology,BI Dashboard,Email,Converted,No,203689.83
C-9701,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,Government,Mining,HR Analytics,Referral,Converted,No,250810.32
C-2666,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Retail,Forecasting Model,Organic,Lead,No,930.31
C-8188,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Startup,Mining,Cybersecurity,Email,Converted,Yes,236062.43
C-8101,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Startup,Mining,Forecasting Model,Facebook,Lead,Yes,10057.75
C-2670,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Enterprise,Finance,HR Analytics,Organic,Lead,No,13844.55
C-6392,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,NGO,Technology,AI Chatbot,Facebook,Lead,No,15372.3
C-3008,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Startup,Retail,Forecasting Model,LinkedIn,Lead,No,5624.05
C-6324,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Startup,Education,AI Chatbot,Referral,Not Converted,No,8266.01
C-3989,2026-05-07,Nigeria,Lagos,6.5244,3.3792,NGO,Insurance,AI Chatbot,Google Ads,Converted,Yes,53657.03
C-6536,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Startup,Education,AI Chatbot,LinkedIn,Converted,Yes,184427.54
C-8618,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Government,Education,HR Analytics,Google Ads,Not Converted,No,4731.7
C-1015,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Mining,Process Optimisation,Organic,Lead,No,12045.49
C-3065,2026-05-07,Botswana,Maun,-19.9833,23.4167,Enterprise,Agriculture,BI Dashboard,Email,Not Converted,No,8914.83
C-1191,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Startup,Agriculture,BI Dashboard,Organic,Lead,Yes,15905.46
C-9194,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,Startup,Education,Process Optimisation,Referral,Converted,Yes,30154.15
C-3054,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Government,Agriculture,Forecasting Model,Email,Not Converted,Yes,1479.95
C-7237,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,SME,Mining,HR Analytics,LinkedIn,Lead,No,12950.44
C-7753,2026-05-07,Botswana,Francistown,-21.1702,27.5079,NGO,Mining,BI Dashboard,Referral,Converted,No,167876.48
C-9800,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Retail,HR Analytics,Organic,Converted,Yes,69471.07
C-3237,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Agriculture,Cybersecurity,Facebook,Converted,No,184637.69
C-7604,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Retail,Forecasting Model,LinkedIn,Converted,No,222031.08
C-8607,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,SME,Technology,Forecasting Model,Email,Converted,No,143610.22
C-7251,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Government,Education,AI Chatbot,Email,Lead,No,7253.58
C-7384,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Technology,Cybersecurity,Email,Lead,Yes,6327.62
C-1227,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Retail,HR Analytics,Email,Lead,No,6110.24
C-7008,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,SME,Education,AI Chatbot,LinkedIn,Converted,Yes,137002.58
C-5999,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Startup,Mining,BI Dashboard,Facebook,Converted,No,79774.33
C-7267,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Retail,HR Analytics,LinkedIn,Lead,Yes,13079.23
C-3735,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Education,Forecasting Model,LinkedIn,Lead,No,16278.0
C-2629,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,NGO,Technology,BI Dashboard,Organic,Not Converted,No,6354.4
C-3443,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Insurance,Process Optimisation,Email,Converted,No,35875.83
C-8196,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Technology,AI Chatbot,Email,Not Converted,Yes,4324.35
C-6849,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Government,Education,BI Dashboard,Facebook,Not Converted,No,13502.75
C-6463,2026-05-07,Nigeria,Lagos,6.5244,3.3792,NGO,Agriculture,HR Analytics,Organic,Converted,No,220914.96
C-3043,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Enterprise,Insurance,Cybersecurity,Email,Lead,Yes,7599.85
C-6158,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Insurance,HR Analytics,Organic,Lead,Yes,3239.16
C-2793,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Startup,Agriculture,HR Analytics,Google Ads,Lead,No,1773.64
C-3498,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,SME,Mining,Cybersecurity,Referral,Converted,Yes,125016.3
C-1935,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,NGO,Technology,Data Automation,Referral,Converted,Yes,187169.47
C-2179,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Startup,Mining,HR Analytics,LinkedIn,Lead,No,3447.07
C-5975,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,NGO,Finance,HR Analytics,Google Ads,Converted,Yes,55239.81
C-6663,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Government,Retail,Forecasting Model,Referral,Lead,No,3503.77
C-8139,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,NGO,Finance,Process Optimisation,Organic,Not Converted,No,2200.01
C-8186,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Finance,Cybersecurity,LinkedIn,Lead,No,13966.05
C-5344,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,SME,Retail,BI Dashboard,Organic,Converted,No,23294.34
C-4672,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Education,HR Analytics,Referral,Converted,Yes,75185.21
C-4681,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Government,Insurance,Data Automation,Referral,Lead,No,16929.69
C-9320,2026-05-07,Botswana,Francistown,-21.1702,27.5079,SME,Insurance,HR Analytics,Referral,Lead,No,8121.81
C-9380,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Startup,Education,Data Automation,Organic,Lead,Yes,16424.73
C-6636,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,SME,Retail,Data Automation,LinkedIn,Converted,Yes,125513.42
C-4124,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,SME,Agriculture,BI Dashboard,Organic,Not Converted,No,9742.23
C-5966,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Startup,Retail,BI Dashboard,LinkedIn,Lead,No,7863.92
C-9593,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Startup,Finance,Process Optimisation,LinkedIn,Lead,No,4654.77
C-5190,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Government,Mining,Cybersecurity,Facebook,Lead,No,5134.12
C-4064,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Enterprise,Finance,Data Automation,Organic,Converted,No,238696.57
C-7208,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Startup,Technology,AI Chatbot,Email,Converted,No,88014.73
C-3696,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Government,Education,AI Chatbot,Referral,Lead,No,8430.93
C-5782,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Government,Mining,Data Automation,Facebook,Lead,Yes,13285.43
C-9615,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,Government,Agriculture,Cybersecurity,Referral,Lead,No,16230.82
C-8572,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,NGO,Retail,Forecasting Model,LinkedIn,Lead,No,11598.32
C-5641,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Finance,HR Analytics,Google Ads,Converted,Yes,19887.81
C-9508,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Technology,Forecasting Model,Organic,Lead,No,15039.06
C-9558,2026-05-07,Botswana,Maun,-19.9833,23.4167,NGO,Insurance,Forecasting Model,Organic,Converted,No,131782.11
C-8640,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Finance,Forecasting Model,LinkedIn,Not Converted,No,8371.89
C-1196,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Finance,AI Chatbot,Google Ads,Lead,No,9949.57
C-3552,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Agriculture,Cybersecurity,Organic,Lead,No,14935.51
C-2963,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Startup,Insurance,AI Chatbot,LinkedIn,Converted,Yes,218373.52
C-4579,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Technology,AI Chatbot,LinkedIn,Not Converted,Yes,2166.88
C-2838,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,SME,Mining,Data Automation,Google Ads,Lead,No,15889.41
C-7956,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Government,Retail,AI Chatbot,Organic,Not Converted,No,12220.52
C-2428,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,Startup,Technology,Data Automation,Facebook,Lead,No,12751.44
C-2064,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Government,Education,Forecasting Model,Referral,Lead,No,14619.45
C-2551,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,SME,Retail,Process Optimisation,Referral,Lead,Yes,12655.81
C-8304,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,Government,Education,Cybersecurity,Facebook,Converted,No,207656.06
C-7906,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Startup,Agriculture,HR Analytics,Referral,Lead,Yes,6371.04
C-2352,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,NGO,Finance,BI Dashboard,LinkedIn,Lead,No,5671.65
C-6269,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,SME,Mining,BI Dashboard,Facebook,Converted,No,173931.42
C-2717,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,SME,Technology,Process Optimisation,Google Ads,Converted,Yes,112455.96
C-4418,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Government,Retail,AI Chatbot,Organic,Converted,No,157420.6
C-2334,2026-05-07,Botswana,Maun,-19.9833,23.4167,Government,Insurance,Data Automation,Organic,Lead,No,5906.56
C-7873,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Insurance,BI Dashboard,Facebook,Lead,No,5086.88
C-6284,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Education,HR Analytics,Google Ads,Converted,Yes,120523.73
C-5279,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,SME,Insurance,Cybersecurity,Referral,Converted,No,157288.63
C-5267,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,Enterprise,Technology,BI Dashboard,Facebook,Not Converted,No,11326.66
C-5141,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Startup,Finance,HR Analytics,Facebook,Lead,No,14048.57
C-6338,2026-05-07,Nigeria,Lagos,6.5244,3.3792,SME,Mining,AI Chatbot,LinkedIn,Converted,Yes,54647.43
C-4870,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Government,Insurance,BI Dashboard,Organic,Converted,No,166644.13
C-1167,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Startup,Finance,Process Optimisation,Organic,Converted,Yes,245053.98
C-4516,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Government,Mining,BI Dashboard,Organic,Converted,Yes,191514.21
C-5354,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Finance,AI Chatbot,Google Ads,Lead,Yes,14448.71
C-6942,2026-05-07,Botswana,Francistown,-21.1702,27.5079,NGO,Insurance,Forecasting Model,Facebook,Lead,Yes,6767.92
C-1009,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,Government,Finance,Data Automation,Facebook,Converted,No,232279.55
C-5287,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Insurance,Cybersecurity,LinkedIn,Converted,Yes,48698.77
C-8335,2026-05-07,Botswana,Maun,-19.9833,23.4167,NGO,Insurance,BI Dashboard,Facebook,Converted,Yes,58276.45
C-4814,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Government,Insurance,HR Analytics,Google Ads,Lead,No,929.38
C-9306,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,SME,Mining,AI Chatbot,Email,Converted,Yes,168746.71
C-8554,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,NGO,Finance,Process Optimisation,Organic,Converted,No,185255.28
C-7103,2026-05-07,Botswana,Maun,-19.9833,23.4167,Enterprise,Insurance,Forecasting Model,Facebook,Lead,No,9942.96
C-4464,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Government,Mining,Cybersecurity,Email,Converted,No,245595.54
C-9294,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,NGO,Insurance,BI Dashboard,Referral,Not Converted,No,13488.89
C-1524,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Technology,AI Chatbot,LinkedIn,Converted,Yes,165685.79
C-8705,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Startup,Technology,Data Automation,Email,Converted,Yes,127677.18
C-7184,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Startup,Finance,Cybersecurity,Facebook,Lead,No,15784.98
C-6820,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Government,Finance,HR Analytics,Google Ads,Converted,No,229233.93
C-3376,2026-05-07,Nigeria,Lagos,6.5244,3.3792,NGO,Agriculture,Cybersecurity,LinkedIn,Converted,Yes,90347.36
C-3204,2026-05-07,Nigeria,Lagos,6.5244,3.3792,NGO,Agriculture,Forecasting Model,Email,Lead,Yes,15405.15
C-2131,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,NGO,Agriculture,Forecasting Model,Organic,Converted,Yes,107980.57
C-2874,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,Government,Education,Process Optimisation,Referral,Converted,Yes,100723.02
C-2749,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Government,Finance,HR Analytics,Email,Lead,No,13659.2
C-6910,2026-05-07,Botswana,Maun,-19.9833,23.4167,Government,Mining,Cybersecurity,Referral,Lead,Yes,17864.37
C-3263,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,NGO,Retail,Forecasting Model,Organic,Converted,Yes,210064.7
C-7761,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Government,Finance,Cybersecurity,Organic,Converted,No,173472.2
C-9077,2026-05-07,Zambia,Lusaka,-15.3875,28.3228,SME,Technology,Forecasting Model,Email,Converted,No,209833.28
C-7273,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Process Optimisation,Referral,Lead,No,13217.98
C-2455,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Technology,BI Dashboard,Organic,Lead,No,14008.75
C-1823,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,Enterprise,Insurance,HR Analytics,Google Ads,Lead,Yes,17846.9
C-7402,2026-05-07,Namibia,Windhoek,-22.5609,17.0658,Enterprise,Education,Forecasting Model,Email,Not Converted,No,9975.67
C-8337,2026-05-07,Botswana,Francistown,-21.1702,27.5079,Enterprise,Education,BI Dashboard,Referral,Lead,Yes,8426.82
C-7109,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,SME,Retail,HR Analytics,Email,Lead,Yes,10504.48
C-3066,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Enterprise,Agriculture,Process Optimisation,LinkedIn,Converted,No,18153.36
C-6686,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,Enterprise,Agriculture,Cybersecurity,LinkedIn,Lead,Yes,8210.21
C-4038,2026-05-07,South Africa,Johannesburg,-26.2041,28.0473,SME,Education,Data Automation,Organic,Lead,Yes,13248.6
C-5778,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Government,Retail,Process Optimisation,LinkedIn,Lead,No,6935.66
C-8626,2026-05-07,Botswana,Gaborone,-24.6282,25.9231,SME,Technology,Forecasting Model,Google Ads,Lead,Yes,8445.03
C-5090,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,Enterprise,Retail,Forecasting Model,Google Ads,Lead,No,8369.89
C-1608,2026-05-07,Zimbabwe,Harare,-17.8292,31.0522,SME,Agriculture,Process Optimisation,Facebook,Lead,Yes,8590.28
C-6673,2026-05-07,Botswana,Maun,-19.9833,23.4167,Enterprise,Mining,Forecasting Model,Referral,Converted,No,178703.3
C-4288,2026-05-07,Kenya,Nairobi,-1.2921,36.8219,SME,Retail,Process Optimisation,Organic,Converted,Yes,61003.47
C-6613,2026-05-07,Nigeria,Lagos,6.5244,3.3792,Startup,Insurance,HR Analytics,Email,Converted,No,121385.18
C-7739,2026-05-07,South Africa,Cape Town,-33.9249,18.4241,SME,Agriculture,BI Dashboard,Google Ads,Not Converted,No,15789.99
C-5910,2026-05-07,Botswana,Maun,-19.9833,23.4167,Startup,Education,BI Dashboard,Google Ads,Converted,Yes,25152.58
